window_length,episode_id,regime_label,start_timestamp_utc,end_timestamp_utc,start_window_id,end_window_id,duration_windows,duration_trading_days,mean_total_rms,max_total_rms,mean_total_rms_percentile,mean_fine_share,mean_fine_share_percentile,mean_mid_share,mean_coarse_share,peak_window_timestamp_utc
2048,48,midVol_midFine,2017-03-13 05:30:00+00:00,2017-05-04 08:40:00+00:00,309,340,32,32.0,0.00024357856795691874,0.0003010351183152,0.4136390416339356,0.8850027106036005,0.4891373723487824,0.10189288972589489,0.013104399670504613,2017-05-01 08:40:00+00:00
2048,49,midVol_midFine,2017-04-28 06:00:00+00:00,2017-05-29 09:00:00+00:00,343,357,15,15.0,0.0002497332630187867,0.000285655903057,0.4518722178580781,0.8923731608960287,0.6645195077245352,0.09569154655346918,0.011935292550502075,2017-05-25 08:55:00+00:00
2048,50,midVol_highFine,2017-05-19 06:15:00+00:00,2017-06-02 09:00:00+00:00,358,361,4,4.0,0.000267693407911325,0.0002778963574839,0.5654948939512962,0.9015197440744017,0.8407305577376276,0.0862775952759321,0.012202660649666101,2017-05-31 09:00:00+00:00
2048,51,midVol_midFine,2017-05-25 06:20:00+00:00,2017-06-07 09:05:00+00:00,362,364,3,3.0,0.0002531392642631,0.0002581970278234,0.4776119402985075,0.8817185331146234,0.40926944226237233,0.10740797699755977,0.0108734898878167,2017-06-05 09:05:00+00:00
2048,52,midVol_midFine,2017-05-31 06:25:00+00:00,2017-06-16 09:10:00+00:00,366,371,6,6.0,0.00026888088982635,0.0002845631071034,0.5709609845509296,0.8828421598115704,0.4329012830583923,0.10751406144507895,0.009643778743350484,2017-06-16 09:10:00+00:00
2048,53,midVol_midFine,2017-06-09 06:30:00+00:00,2017-06-23 09:15:00+00:00,373,376,4,4.0,0.00023583681444379998,0.0002424417291929,0.36586802827965437,0.88110210033205,0.3884524744697565,0.10228443549237902,0.0166134641755708,2017-06-20 09:15:00+00:00
2048,54,midVol_highFine,2017-06-20 06:40:00+00:00,2017-07-12 09:30:00+00:00,380,389,10,10.0,0.00027637089113991,0.0003091298393335,0.5835428122545169,0.9112802653256805,0.9480754124116262,0.08101671861614677,0.007703016058172541,2017-07-04 09:25:00+00:00
2048,55,midVol_midFine,2017-07-07 06:50:00+00:00,2017-07-20 09:35:00+00:00,393,395,3,3.0,0.00024355012484573337,0.0002470320717675,0.4175176747839749,0.8888677018201023,0.5798638387012307,0.09765374715674026,0.013478551023157198,2017-07-18 09:35:00+00:00
2048,56,midVol_lowFine,2017-07-12 06:55:00+00:00,2017-07-26 09:40:00+00:00,396,399,4,4.0,0.00025428175136245,0.0002633576258774,0.48527101335428124,0.8669783268547345,0.12480361351139041,0.11567923390265891,0.0173424392426064,2017-07-21 09:35:00+00:00
2048,57,midVol_midFine,2017-07-18 07:00:00+00:00,2017-07-31 09:45:00+00:00,400,402,3,3.0,0.0002841849295840333,0.0002911600572364,0.6530505367897356,0.8829764585840528,0.436370777690495,0.09671305745998639,0.020310483955960665,2017-07-31 09:45:00+00:00
2048,58,midVol_lowFine,2017-08-03 07:10:00+00:00,2017-08-18 09:55:00+00:00,412,416,5,5.0,0.0003036636792598,0.0003165580909216,0.7290652003142184,0.8671039936264261,0.13346425765907305,0.11979870582178749,0.01309730055178624,2017-08-18 09:55:00+00:00
2048,59,midVol_midFine,2017-08-10 07:15:00+00:00,2017-09-01 10:15:00+00:00,417,426,10,10.0,0.00028383517087089005,0.0003098592313477,0.6458366064414768,0.8847864981221623,0.4827572663000786,0.0995349083175201,0.01567859356031748,2017-08-21 10:10:00+00:00
