run_id,stage,operation,baseline_type,simulation_id,started_at_utc,ended_at_utc,elapsed_seconds,status,rows_in,rows_out,output_path,error_message
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,25,2026-07-05T19:35:04.699971+00:00,2026-07-05T19:35:04.731822+00:00,0.03182660008314997,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_025.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,25,2026-07-05T19:35:04.731848+00:00,2026-07-05T19:35:06.467081+00:00,1.7352126000914723,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,25,2026-07-05T19:35:06.467090+00:00,2026-07-05T19:35:09.281238+00:00,2.814128899946809,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,25,2026-07-05T19:35:04.699959+00:00,2026-07-05T19:35:09.281255+00:00,4.581285399966873,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_025.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,26,2026-07-05T19:35:04.780013+00:00,2026-07-05T19:35:04.811314+00:00,0.03127679997123778,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_026.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,26,2026-07-05T19:35:04.811338+00:00,2026-07-05T19:35:06.592780+00:00,1.781422800035216,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,26,2026-07-05T19:35:06.592789+00:00,2026-07-05T19:35:09.476265+00:00,2.88345510000363,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,26,2026-07-05T19:35:04.780003+00:00,2026-07-05T19:35:09.476284+00:00,4.696271700086072,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_026.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,27,2026-07-05T19:35:06.003236+00:00,2026-07-05T19:35:06.077776+00:00,0.07449039991479367,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_027.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,27,2026-07-05T19:35:06.077824+00:00,2026-07-05T19:35:07.344592+00:00,1.2667495999485254,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,27,2026-07-05T19:35:07.344601+00:00,2026-07-05T19:35:10.345776+00:00,3.001156400074251,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,27,2026-07-05T19:35:06.003229+00:00,2026-07-05T19:35:10.345803+00:00,4.342565899947658,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_027.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,28,2026-07-05T19:35:09.161869+00:00,2026-07-05T19:35:09.201569+00:00,0.03967859991826117,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_028.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,28,2026-07-05T19:35:09.201592+00:00,2026-07-05T19:35:10.465348+00:00,1.2637366000562906,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,28,2026-07-05T19:35:10.465358+00:00,2026-07-05T19:35:13.439176+00:00,2.9737933999858797,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,28,2026-07-05T19:35:09.161860+00:00,2026-07-05T19:35:13.439259+00:00,4.277386800036766,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_028.parquet,
