window_length,window_id,window_end_timestamp_utc,component,k,component_type,scale_minutes,scale_days,energy,rms_volatility,detail_energy_share,total_component_energy_share
2048,7,2016-01-22 00:50:00+00:00,D_06,6,detail,160,0.1111111111111111,3.3518592284227363e-06,4.045553131375596e-05,0.009872090759128194,0.009863097296513808
2048,7,2016-01-22 00:50:00+00:00,D_07,7,detail,320,0.2222222222222222,3.413042756325442e-06,4.082309130090508e-05,0.01005229204422315,0.010043134418458312
2048,7,2016-01-22 00:50:00+00:00,D_08,8,detail,640,0.4444444444444444,7.030191686278293e-07,1.8527576161806955e-05,0.0020705729462769293,0.002068686656853842
2048,7,2016-01-22 00:50:00+00:00,D_09,9,detail,1280,0.8888888888888888,5.175847918574922e-07,1.589738812349897e-05,0.0015244208340951277,0.0015230320885786476
2048,7,2016-01-22 00:50:00+00:00,A_09,9,approximation,2560,1.7777777777777777,3.0959236922635084e-07,1.2295045711029468e-05,,0.0009109987776469392
2048,8,2016-01-25 00:55:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00018051764822657083,0.00029688951298947945,0.5356155833338447,0.534973092309034
2048,8,2016-01-25 00:55:00+00:00,D_02,2,detail,10,0.006944444444444444,7.552016903065718e-05,0.00019202885859812992,0.224076591880129,0.2238078035856267
2048,8,2016-01-25 00:55:00+00:00,D_03,3,detail,20,0.013888888888888888,4.706333704430816e-05,0.00015159203488694943,0.13964206254773295,0.13947455664487154
2048,8,2016-01-25 00:55:00+00:00,D_04,4,detail,40,0.027777777777777776,1.8614146514713595e-05,9.533592569376719e-05,0.05523020625233507,0.055163955543954445
2048,8,2016-01-25 00:55:00+00:00,D_05,5,detail,80,0.05555555555555555,7.421036605869212e-06,6.019595526453232e-05,0.0220190263370016,0.021992613687264004
2048,8,2016-01-25 00:55:00+00:00,D_06,6,detail,160,0.1111111111111111,5.441969254828712e-06,5.1548147883404424e-05,0.016146917298919764,0.0161275484646929
2048,8,2016-01-25 00:55:00+00:00,D_07,7,detail,320,0.2222222222222222,1.1451572600505321e-06,2.364653924751038e-05,0.0033978066957813967,0.0033937308989337896
2048,8,2016-01-25 00:55:00+00:00,D_08,8,detail,640,0.4444444444444444,6.915383822970333e-07,1.83756693954526e-05,0.0020518699288995554,0.002049408633794601
2048,8,2016-01-25 00:55:00+00:00,D_09,9,detail,1280,0.8888888888888888,6.13369975197314e-07,1.7305983306412075e-05,0.0018199357253559543,0.0018177526440460426
2048,8,2016-01-25 00:55:00+00:00,A_09,9,approximation,2560,1.7777777777777777,4.0476373002455015e-07,1.4058397492283744e-05,,0.0011995375877819567
2048,9,2016-01-26 00:55:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00016625965531988037,0.00028492362542295493,0.5493006754287687,0.5490761759929321
2048,9,2016-01-26 00:55:00+00:00,D_02,2,detail,10,0.006944444444444444,6.637027918592858e-05,0.00018002045129305225,0.21927892918509603,0.21918930978702322
2048,9,2016-01-26 00:55:00+00:00,D_03,3,detail,20,0.013888888888888888,4.0896735927812826e-05,0.00014131209905649396,0.13511759437223728,0.13506237174997401
2048,9,2016-01-26 00:55:00+00:00,D_04,4,detail,40,0.027777777777777776,1.5146942284095664e-05,8.59998134425656e-05,0.050043563553204606,0.05002311072602361
2048,9,2016-01-26 00:55:00+00:00,D_05,5,detail,80,0.05555555555555555,6.679900933489306e-06,5.711103551574183e-05,0.022069539886290065,0.02206052005530264
2048,9,2016-01-26 00:55:00+00:00,D_06,6,detail,160,0.1111111111111111,3.6983692338258784e-06,4.249522740795773e-05,0.012218939791598472,0.012213945905349207
2048,9,2016-01-26 00:55:00+00:00,D_07,7,detail,320,0.2222222222222222,2.893981516339641e-06,3.7590915289138885e-05,0.00956134546619413,0.009557437739954175
2048,9,2016-01-26 00:55:00+00:00,D_08,8,detail,640,0.4444444444444444,2.689765164929255e-07,1.1460200246671577e-05,0.0008886640712671703,0.0008883008738571325
2048,9,2016-01-26 00:55:00+00:00,D_09,9,detail,1280,0.8888888888888888,4.6029267832553676e-07,1.499174053733058e-05,0.001520748245343567,0.0015201267148441504
2048,9,2016-01-26 00:55:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.2375404307285866e-07,7.77346633389309e-06,,0.00040870045473975384
2048,10,2016-01-27 00:55:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00015034411069569454,0.00027094318648128446,0.5696696969780435,0.569370536164647
2048,10,2016-01-27 00:55:00+00:00,D_02,2,detail,10,0.006944444444444444,6.0303425025045576e-05,0.00017159554700081975,0.22849603953086312,0.22837604532824612
2048,10,2016-01-27 00:55:00+00:00,D_03,3,detail,20,0.013888888888888888,2.7619317110554674e-05,0.00011612921545798897,0.10465250641547579,0.10459754837731908
2048,10,2016-01-27 00:55:00+00:00,D_04,4,detail,40,0.027777777777777776,1.2628509747067837e-05,7.852556605931261e-05,0.04785075576028149,0.04782562703904036
2048,10,2016-01-27 00:55:00+00:00,D_05,5,detail,80,0.05555555555555555,6.485194296242069e-06,5.6272540172467316e-05,0.024573085387173427,0.024560180884351728
2048,10,2016-01-27 00:55:00+00:00,D_06,6,detail,160,0.1111111111111111,4.3804204012542295e-06,4.62479961625357e-05,0.016597875041941355,0.01658915870364121
2048,10,2016-01-27 00:55:00+00:00,D_07,7,detail,320,0.2222222222222222,1.4462848136846098e-06,2.6574306325508074e-05,0.00548012574448819,0.005477247868266349
2048,10,2016-01-27 00:55:00+00:00,D_08,8,detail,640,0.4444444444444444,6.061282880270018e-07,1.720351935326561e-05,0.002296684030870061,0.0022954779322019478
2048,10,2016-01-27 00:55:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.0114025874864602e-07,7.027438506818278e-06,0.0003832311108630082,0.0003830298578712258
2048,10,2016-01-27 00:55:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.386669675325278e-07,8.228516284269729e-06,,0.000525147844414913
2048,11,2016-01-28 00:55:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00015319684363327695,0.00027350163857884106,0.5501725460240978,0.549851350453496
2048,11,2016-01-28 00:55:00+00:00,D_02,2,detail,10,0.006944444444444444,6.947106088990191e-05,0.0001841776763078181,0.2494899342462053,0.24934427982857083
2048,11,2016-01-28 00:55:00+00:00,D_03,3,detail,20,0.013888888888888888,2.768619973977121e-05,0.00011626973904109858,0.09942885662203652,0.0993708091811604
2048,11,2016-01-28 00:55:00+00:00,D_04,4,detail,40,0.027777777777777776,1.4253870700010034e-05,8.342600195825804e-05,0.05118962080247047,0.051159735851683014
2048,11,2016-01-28 00:55:00+00:00,D_05,5,detail,80,0.05555555555555555,6.86888379318024e-06,5.791327278473208e-05,0.024668075367688298,0.02465367392835689
2048,11,2016-01-28 00:55:00+00:00,D_06,6,detail,160,0.1111111111111111,3.7058017209077335e-06,4.2537906583857406e-05,0.013308566413632183,0.013300796755523994
2048,11,2016-01-28 00:55:00+00:00,D_07,7,detail,320,0.2222222222222222,2.2671209356169785e-06,3.327149897952041e-05,0.008141862898159552,0.008137109606999832
2048,11,2016-01-28 00:55:00+00:00,D_08,8,detail,640,0.4444444444444444,7.128485755007003e-07,1.8656650114803604e-05,0.0025600378337539156,0.0025585432611535245
2048,11,2016-01-28 00:55:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.8972962224426937e-07,1.1894096943923892e-05,0.0010404997919559297,0.0010398923390272012
2048,11,2016-01-28 00:55:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.6265789736937383e-07,8.911947118889877e-06,,0.0005838087940282405
2048,12,2016-01-29 00:55:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00014929001121893518,0.00026999169115084947,0.5455805061851943,0.5451750187153035
2048,12,2016-01-29 00:55:00+00:00,D_02,2,detail,10,0.006944444444444444,6.698503586745105e-05,0.0001808522519756219,0.2447968854513829,0.24461494700491437
2048,12,2016-01-29 00:55:00+00:00,D_03,3,detail,20,0.013888888888888888,2.8022002978387357e-05,0.00011697272605949945,0.10240643995164034,0.1023303292259715
2048,12,2016-01-29 00:55:00+00:00,D_04,4,detail,40,0.027777777777777776,1.5430582498617323e-05,8.680129095038271e-05,0.05639108029794471,0.056349169202853884
2048,12,2016-01-29 00:55:00+00:00,D_05,5,detail,80,0.05555555555555555,6.685469957950011e-06,5.713483725281169e-05,0.024432057134721758,0.02441389869079007
2048,12,2016-01-29 00:55:00+00:00,D_06,6,detail,160,0.1111111111111111,4.832125091047877e-06,4.8574026800474566e-05,0.017659006330020977,0.017645881766888003
2048,12,2016-01-29 00:55:00+00:00,D_07,7,detail,320,0.2222222222222222,1.5570522038310524e-06,2.7573164424887492e-05,0.005690248949590621,0.005686019831021573
2048,12,2016-01-29 00:55:00+00:00,D_08,8,detail,640,0.4444444444444444,7.464659484604374e-07,1.9091498799117316e-05,0.002727960609593699,0.0027259331290788976
2048,12,2016-01-29 00:55:00+00:00,D_09,9,detail,1280,0.8888888888888888,8.641811388305907e-08,6.495871355673728e-06,0.00031581508991077847,0.0003155803691678093
2048,12,2016-01-29 00:55:00+00:00,A_09,9,approximation,2560,1.7777777777777777,2.0352295403362113e-07,9.968773364824234e-06,,0.0007432220640104032
2048,13,2016-02-01 01:00:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00016019057491157684,0.00027967490798432986,0.5606913886152829,0.5603679399512466
2048,13,2016-02-01 01:00:00+00:00,D_02,2,detail,10,0.006944444444444444,6.589799520006961e-05,0.00017937880440225927,0.2306530109907237,0.23051995310937262
2048,13,2016-02-01 01:00:00+00:00,D_03,3,detail,20,0.013888888888888888,2.7977669250332676e-05,0.00011688015791244895,0.09792609977738743,0.09786960869015045
2048,13,2016-02-01 01:00:00+00:00,D_04,4,detail,40,0.027777777777777776,1.562501690664984e-05,8.734645262659564e-05,0.054689936854041686,0.05465838761435145
2048,13,2016-02-01 01:00:00+00:00,D_05,5,detail,80,0.05555555555555555,8.422046871967243e-06,6.412743230632858e-05,0.029478445646586204,0.0294614402777579
2048,13,2016-02-01 01:00:00+00:00,D_06,6,detail,160,0.1111111111111111,4.353289014930026e-06,4.610454860229413e-05,0.01523717399835847,0.015228384058520745
2048,13,2016-02-01 01:00:00+00:00,D_07,7,detail,320,0.2222222222222222,2.2305409110652647e-06,3.300198939808154e-05,0.007807232613271547,0.007802728818474876
2048,13,2016-02-01 01:00:00+00:00,D_08,8,detail,640,0.4444444444444444,7.578244581506355e-07,1.9236202164314166e-05,0.0026525009227393475,0.0026509707621247282
2048,13,2016-02-01 01:00:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.4690657413957435e-07,1.0979974984219637e-05,0.000864210581608665,0.0008637120404080274
2048,13,2016-02-01 01:00:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.649093027404965e-07,8.973411863876419e-06,,0.000576874677592596
2048,14,2016-02-02 01:00:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00010780327053620842,0.00022943041579421859,0.5359856592610224,0.5357754106290381
2048,14,2016-02-02 01:00:00+00:00,D_02,2,detail,10,0.006944444444444444,5.104236865010395e-05,0.00015787029982689452,0.2537768796354026,0.2536773317448001
2048,14,2016-02-02 01:00:00+00:00,D_03,3,detail,20,0.013888888888888888,2.194520845444907e-05,0.00010351537960925884,0.10910909254026555,0.10906629281783403
2048,14,2016-02-02 01:00:00+00:00,D_04,4,detail,40,0.027777777777777776,1.0774792982572043e-05,7.253364313214596e-05,0.05357105115122821,0.053550037081124095
2048,14,2016-02-02 01:00:00+00:00,D_05,5,detail,80,0.05555555555555555,5.1881933245683986e-06,5.0331873815326144e-05,0.025795109977748112,0.025784991448472187
2048,14,2016-02-02 01:00:00+00:00,D_06,6,detail,160,0.1111111111111111,2.086028263214647e-06,3.191501978532642e-05,0.010371496415043296,0.010367428035796173
2048,14,2016-02-02 01:00:00+00:00,D_07,7,detail,320,0.2222222222222222,1.0887177416033913e-06,2.3056462429594028e-05,0.0054129813834031095,0.005410858058065662
2048,14,2016-02-02 01:00:00+00:00,D_08,8,detail,640,0.4444444444444444,7.338113186115069e-07,1.892898063593956e-05,0.0036484268188049537,0.0036469956671793553
2048,14,2016-02-02 01:00:00+00:00,D_09,9,detail,1280,0.8888888888888888,4.68494739386918e-07,1.51247213847485e-05,0.002329302817081767,0.0023283891121676395
2048,14,2016-02-02 01:00:00+00:00,A_09,9,approximation,2560,1.7777777777777777,7.892764915043944e-08,6.20796997308605e-06,,0.0003922654055227205
2048,15,2016-02-03 01:00:00+00:00,D_01,1,detail,5,0.003472222222222222,9.687923683695922e-05,0.00021749555136093356,0.5197573317091506,0.5189280494728811
2048,15,2016-02-03 01:00:00+00:00,D_02,2,detail,10,0.006944444444444444,4.868130410222538e-05,0.00015417576988186157,0.2611753101118728,0.26075860017434144
2048,15,2016-02-03 01:00:00+00:00,D_03,3,detail,20,0.013888888888888888,2.0968881317230037e-05,0.00010118651876944245,0.11249809720024034,0.11231860444866049
2048,15,2016-02-03 01:00:00+00:00,D_04,4,detail,40,0.027777777777777776,1.1262700738793725e-05,7.415770759074288e-05,0.060424415746438524,0.06032800749674495
2048,15,2016-02-03 01:00:00+00:00,D_05,5,detail,80,0.05555555555555555,4.8917074114659266e-06,4.8872579321178115e-05,0.026244021677877705,0.02620214886597495
2048,15,2016-02-03 01:00:00+00:00,D_06,6,detail,160,0.1111111111111111,2.5633061861980904e-06,3.537816203153488e-05,0.013752143670723159,0.013730201876426087
2048,15,2016-02-03 01:00:00+00:00,D_07,7,detail,320,0.2222222222222222,6.233803975680138e-07,1.744663175945451e-05,0.0033444372876823957,0.0033391011774174914
2048,15,2016-02-03 01:00:00+00:00,D_08,8,detail,640,0.4444444444444444,4.4214789580907646e-07,1.469328170459294e-05,0.0023721244928187673,0.0023683397252280036
2048,15,2016-02-03 01:00:00+00:00,D_09,9,detail,1280,0.8888888888888888,8.054387982057198e-08,6.2712093186752e-06,0.00043211810319579484,0.00043142865093588655
2048,15,2016-02-03 01:00:00+00:00,A_09,9,approximation,2560,1.7777777777777777,2.9786899580394286e-07,1.2060010182723478e-05,,0.0015955181113897542
2048,16,2016-02-04 01:00:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00012067311040205988,0.00024273940180470453,0.49964645790765305,0.4980587935608304
2048,16,2016-02-04 01:00:00+00:00,D_02,2,detail,10,0.006944444444444444,6.389337664172167e-05,0.00017662937981361045,0.26455023174948233,0.26370960341269556
2048,16,2016-02-04 01:00:00+00:00,D_03,3,detail,20,0.013888888888888888,2.665345854130143e-05,0.00011408060331787274,0.11035852234834262,0.11000784981073627
2048,16,2016-02-04 01:00:00+00:00,D_04,4,detail,40,0.027777777777777776,1.606667057366353e-05,8.857230939208172e-05,0.06652397552158457,0.06631259056633679
2048,16,2016-02-04 01:00:00+00:00,D_05,5,detail,80,0.05555555555555555,8.550516886957028e-06,6.461468156471473e-05,0.03540337579443651,0.03529087889464586
2048,16,2016-02-04 01:00:00+00:00,D_06,6,detail,160,0.1111111111111111,2.161389469538678e-06,3.24863964133171e-05,0.008949223145204247,0.008920786312931082
2048,16,2016-02-04 01:00:00+00:00,D_07,7,detail,320,0.2222222222222222,2.075011275712288e-06,3.183063146512948e-05,0.00859157463144654,0.008564274254330819
2048,16,2016-02-04 01:00:00+00:00,D_08,8,detail,640,0.4444444444444444,6.860528928260873e-07,1.830264363624113e-05,0.0028405988434023325,0.0028315726260922337
2048,16,2016-02-04 01:00:00+00:00,D_09,9,detail,1280,0.8888888888888888,7.574069668843544e-07,1.923090274919514e-05,0.003136040058447743,0.0031260750543689476
2048,16,2016-02-04 01:00:00+00:00,A_09,9,approximation,2560,1.7777777777777777,7.698848508015006e-07,1.9388665175958356e-05,,0.003177575507032011
2048,17,2016-02-05 01:00:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00014659275617135749,0.00026754157475857027,0.5156521568824485,0.5127843088077141
2048,17,2016-02-05 01:00:00+00:00,D_02,2,detail,10,0.006944444444444444,7.38855246864683e-05,0.00018993924384079928,0.25989845038750226,0.25845300065821863
2048,17,2016-02-05 01:00:00+00:00,D_03,3,detail,20,0.013888888888888888,2.8867936974253678e-05,0.00011872519678109531,0.10154535840856921,0.10098060432633889
2048,17,2016-02-05 01:00:00+00:00,D_04,4,detail,40,0.027777777777777776,1.7722473044176937e-05,9.302446608877698e-05,0.06234026625325482,0.06199355498643162
2048,17,2016-02-05 01:00:00+00:00,D_05,5,detail,80,0.05555555555555555,1.0610834328708503e-05,7.197965997116615e-05,0.03732448826819953,0.037116904608572164
2048,17,2016-02-05 01:00:00+00:00,D_06,6,detail,160,0.1111111111111111,4.074965912141802e-06,4.4606383503798975e-05,0.014334029980049836,0.014254309921221803
2048,17,2016-02-05 01:00:00+00:00,D_07,7,detail,320,0.2222222222222222,1.3709938968744217e-06,2.5873357217574484e-05,0.004822584542783156,0.004795763284282307
2048,17,2016-02-05 01:00:00+00:00,D_08,8,detail,640,0.4444444444444444,9.306417756419658e-07,2.1317010332424165e-05,0.0032736094976871426,0.0032554030099025593
2048,17,2016-02-05 01:00:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.3000333661188435e-07,1.059746746657057e-05,0.0008090557795055045,0.0008045561395279749
2048,17,2016-02-05 01:00:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.5899266357269569e-06,2.7862723576510844e-05,,0.005561594257789934
2048,18,2016-02-08 01:05:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0001489064422412165,0.0002696446249243511,0.48663723974503376,0.4855075790759728
2048,18,2016-02-08 01:05:00+00:00,D_02,2,detail,10,0.006944444444444444,8.428629682040453e-05,0.0002028679826126788,0.2754538367558891,0.2748144089848289
2048,18,2016-02-08 01:05:00+00:00,D_03,3,detail,20,0.013888888888888888,3.6218946503193094e-05,0.0001329850836457317,0.11836618945092417,0.11809141880484829
2048,18,2016-02-08 01:05:00+00:00,D_04,4,detail,40,0.027777777777777776,1.6966039652097893e-05,9.101757549438419e-05,0.05544626935836098,0.05531755855568358
2048,18,2016-02-08 01:05:00+00:00,D_05,5,detail,80,0.05555555555555555,1.1589563570778788e-05,7.52261030978897e-05,0.03787554884158188,0.037787626022794216
2048,18,2016-02-08 01:05:00+00:00,D_06,6,detail,160,0.1111111111111111,2.9227646355722965e-06,3.777738966250891e-05,0.00955181047422547,0.009529637274704796
2048,18,2016-02-08 01:05:00+00:00,D_07,7,detail,320,0.2222222222222222,1.695834100222343e-06,2.8775753582646464e-05,0.005542110960255536,0.005529245720475176
2048,18,2016-02-08 01:05:00+00:00,D_08,8,detail,640,0.4444444444444444,1.9354799080179566e-06,3.074180458003227e-05,0.006325291141494507,0.006310607857850515
2048,18,2016-02-08 01:05:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.4692762751594434e-06,2.6784698173214442e-05,0.004801703272234563,0.004790556785923761
2048,18,2016-02-08 01:05:00+00:00,A_09,9,approximation,2560,1.7777777777777777,7.119674546666007e-07,1.8645116216423165e-05,,0.0023213609169179744
2048,19,2016-02-09 01:05:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00015951830752402994,0.00027908743897875045,0.4810226380899863,0.4792281779085571
2048,19,2016-02-09 01:05:00+00:00,D_02,2,detail,10,0.006944444444444444,8.821517181143088e-05,0.00020754231944605957,0.26601018605907456,0.26501783216772135
2048,19,2016-02-09 01:05:00+00:00,D_03,3,detail,20,0.013888888888888888,4.5077863441465843e-05,0.00014835995250918706,0.13593093563137032,0.13542384379805564
2048,19,2016-02-09 01:05:00+00:00,D_04,4,detail,40,0.027777777777777776,1.771674778355064e-05,9.300943905694108e-05,0.05342431780712483,0.053225017808676583
2048,19,2016-02-09 01:05:00+00:00,D_05,5,detail,80,0.05555555555555555,1.2964577304057235e-05,7.95635595718712e-05,0.03909429126546958,0.03894844958684164
2048,19,2016-02-09 01:05:00+00:00,D_06,6,detail,160,0.1111111111111111,4.028415732917842e-06,4.435087225285192e-05,0.012147565964360804,0.012102249337453417
2048,19,2016-02-09 01:05:00+00:00,D_07,7,detail,320,0.2222222222222222,1.696767694663866e-06,2.8783673339413976e-05,0.005116551732409315,0.00509746438054062
2048,19,2016-02-09 01:05:00+00:00,D_08,8,detail,640,0.4444444444444444,1.171929534370106e-06,2.392135485197595e-05,0.003533918112774346,0.003520734792831265
2048,19,2016-02-09 01:05:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.2335044256068603e-06,2.4541741641860908e-05,0.0037195953374298658,0.003705719346581387
2048,19,2016-02-09 01:05:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.2417566580009877e-06,2.462369779632102e-05,,0.003730510872740978
2048,20,2016-02-10 01:05:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0001632519562949142,0.0002823346760223159,0.4715256327449855,0.4694674080553811
2048,20,2016-02-10 01:05:00+00:00,D_02,2,detail,10,0.006944444444444444,9.159023772469617e-05,0.00021147528404996126,0.26454289294018346,0.2633881546271482
2048,20,2016-02-10 01:05:00+00:00,D_03,3,detail,20,0.013888888888888888,5.0228557673433766e-05,0.00015660671418071874,0.14507668377369198,0.14444341934076896
2048,20,2016-02-10 01:05:00+00:00,D_04,4,detail,40,0.027777777777777776,2.1174988279824822e-05,0.00010168259313180508,0.06116036814269466,0.0608934011508818
2048,20,2016-02-10 01:05:00+00:00,D_05,5,detail,80,0.05555555555555555,1.1095899060286322e-05,7.360651780264049e-05,0.032048625597015226,0.03190873230619314
2048,20,2016-02-10 01:05:00+00:00,D_06,6,detail,160,0.1111111111111111,3.5866164479224766e-06,4.184826833289696e-05,0.010359334297747118,0.010314115467340458
2048,20,2016-02-10 01:05:00+00:00,D_07,7,detail,320,0.2222222222222222,4.208462150181479e-06,4.533114998837224e-05,0.012155430313268866,0.012102371465464794
2048,20,2016-02-10 01:05:00+00:00,D_08,8,detail,640,0.4444444444444444,6.948377422613574e-07,1.8419452796936e-05,0.0020069211635235424,0.001998160887513081
2048,20,2016-02-10 01:05:00+00:00,D_09,9,detail,1280,0.8888888888888888,3.891905582398775e-07,1.3785298410464868e-05,0.0011241110268897243,0.0011192042457759768
2048,20,2016-02-10 01:05:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.517890433079685e-06,2.7224206839266962e-05,,0.004365032453532561
2048,21,2016-02-11 01:05:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00018322889641885653,0.000299110739659277,0.47749080402175287,0.47633547743627125
2048,21,2016-02-11 01:05:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001010319065059649,0.0002221080493782602,0.26328710815953515,0.2626500642769949
2048,21,2016-02-11 01:05:00+00:00,D_03,3,detail,20,0.013888888888888888,5.3386867445274424e-05,0.00016145527668603123,0.13912509849087,0.13878847436399583
2048,21,2016-02-11 01:05:00+00:00,D_04,4,detail,40,0.027777777777777776,2.1602788506173774e-05,0.0001027046083449042,0.0562964306096385,0.05616021696446833
2048,21,2016-02-11 01:05:00+00:00,D_05,5,detail,80,0.05555555555555555,1.4104537758175184e-05,8.29878384296999e-05,0.036756140576815415,0.03666720620147159
2048,21,2016-02-11 01:05:00+00:00,D_06,6,detail,160,0.1111111111111111,4.976098236422451e-06,4.929234694151974e-05,0.01296761151892229,0.012936235362121316
2048,21,2016-02-11 01:05:00+00:00,D_07,7,detail,320,0.2222222222222222,3.0827397468707424e-06,3.879747436401923e-05,0.008033557528820224,0.008014119704026807
2048,21,2016-02-11 01:05:00+00:00,D_08,8,detail,640,0.4444444444444444,1.6339432717684843e-06,2.8245776023473052e-05,0.004258023171078683,0.004247720548850758
2048,21,2016-02-11 01:05:00+00:00,D_09,9,detail,1280,0.8888888888888888,6.850497913156702e-07,1.8289258279543613e-05,0.0017852259225668197,0.0017809064279251208
2048,21,2016-02-11 01:05:00+00:00,A_09,9,approximation,2560,1.7777777777777777,9.307237410235049e-07,2.13179490493723e-05,,0.0024195787138740787
2048,22,2016-02-12 01:05:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00021359821268372681,0.000322948915909275,0.48527694592713616,0.48341965269405274
2048,22,2016-02-12 01:05:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00011536387266934008,0.00023733945300313266,0.262096892553116,0.2610937730168663
2048,22,2016-02-12 01:05:00+00:00,D_03,3,detail,20,0.013888888888888888,5.997998359740006e-05,0.0001711347462262354,0.1362694139206323,0.1357478720207436
2048,22,2016-02-12 01:05:00+00:00,D_04,4,detail,40,0.027777777777777776,2.5537650696877453e-05,0.00011166716618744605,0.05801936720643192,0.05779731054578753
2048,22,2016-02-12 01:05:00+00:00,D_05,5,detail,80,0.05555555555555555,1.541916278274771e-05,8.676916547664573e-05,0.03503102451069918,0.0348969507919335
2048,22,2016-02-12 01:05:00+00:00,D_06,6,detail,160,0.1111111111111111,4.3267152194557154e-06,4.5963615129250454e-05,0.009829928449368025,0.009792306510506239
2048,22,2016-02-12 01:05:00+00:00,D_07,7,detail,320,0.2222222222222222,2.1919071225878323e-06,3.271493771507276e-05,0.00497982628618876,0.004960767071155169
2048,22,2016-02-12 01:05:00+00:00,D_08,8,detail,640,0.4444444444444444,3.5000649527140205e-06,4.1340247824515914e-05,0.007951849453509347,0.007921415458438172
2048,22,2016-02-12 01:05:00+00:00,D_09,9,detail,1280,0.8888888888888888,2.3977645948431725e-07,1.082027492060977e-05,0.0005447516929182433,0.0005426667728711251
2048,22,2016-02-12 01:05:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.6910799054284465e-06,2.873538950619051e-05,,0.0038272851176455245
2048,23,2016-02-15 01:10:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00020870350658206582,0.00031922720603556697,0.4991056685936848,0.49869536690735833
2048,23,2016-02-15 01:10:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00010731430146464168,0.00022890950452533,0.25663764380074305,0.2564266687214116
2048,23,2016-02-15 01:10:00+00:00,D_03,3,detail,20,0.013888888888888888,5.6534666343460964e-05,0.00016614697574893756,0.13520027960324976,0.13508913499760075
2048,23,2016-02-15 01:10:00+00:00,D_04,4,detail,40,0.027777777777777776,2.2953233388579322e-05,0.00010586611115232886,0.05489169340951654,0.054846568387324934
2048,23,2016-02-15 01:10:00+00:00,D_05,5,detail,80,0.05555555555555555,1.280553404513986e-05,7.9074029684078e-05,0.030623896723007617,0.030598721620302926
2048,23,2016-02-15 01:10:00+00:00,D_06,6,detail,160,0.1111111111111111,5.401607814337567e-06,5.135663360846888e-05,0.012917718172577617,0.012907098855099951
2048,23,2016-02-15 01:10:00+00:00,D_07,7,detail,320,0.2222222222222222,2.3454556251298837e-06,3.3841424385772404e-05,0.005609058597570605,0.00560444753753642
2048,23,2016-02-15 01:10:00+00:00,D_08,8,detail,640,0.4444444444444444,1.1450373559274188e-06,2.3645301255195186e-05,0.0027383087349813068,0.002736057643153776
2048,23,2016-02-15 01:10:00+00:00,D_09,9,detail,1280,0.8888888888888888,9.516087562918476e-07,2.15558046250454e-05,0.0022757323646686676,0.0022738615447489455
2048,23,2016-02-15 01:10:00+00:00,A_09,9,approximation,2560,1.7777777777777777,3.4403704762523757e-07,1.2960973715765361e-05,,0.0008220737854623827
2048,24,2016-02-16 01:10:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00018701067384888954,0.0003021817426488207,0.4971939340258185,0.49665573455470624
2048,24,2016-02-16 01:10:00+00:00,D_02,2,detail,10,0.006944444444444444,9.429777083804431e-05,0.00021457826874363075,0.25070376298796887,0.25043238270069657
2048,24,2016-02-16 01:10:00+00:00,D_03,3,detail,20,0.013888888888888888,5.3707481413347926e-05,0.00016193935951108764,0.14278882280322602,0.14263425762522558
2048,24,2016-02-16 01:10:00+00:00,D_04,4,detail,40,0.027777777777777776,2.2195783800110265e-05,0.0001041046831734653,0.059010583937473375,0.058946706518841145
